,ASB1n1v2,ASB1n2v2,ASB1n3v2,ASB1n4v2,ASB1n5v2,,,,
1712,7.394604,0.897309,19.2728,7.202054,6.411114,,,,
1713,2.137273,1.262403,9.309399,4.80008,9.531054,,,,
1714,10.737831,3.567363,13.52529,6.952967,4.960269,,,,
1715,12.345274,1.593189,1.743272,3.961137,0.837841,,,,
1716,4.968536,6.236675,4.101464,6.247156,6.68879,,,,
1717,21.831962,2.553811,18.218488,0.237684,2.645586,,,,
1718,16.265652,9.839681,4.848893,0.216778,12.527415,,,,
1719,5.520837,9.369447,8.052023,1.706973,2.410695,,,,
1720,14.624074,13.66569,4.301359,0.660931,0.058749,,,,
1721,7.794357,3.338499,2.065408,4.31243,0.098924,,,,
1722,0.507454,2.748966,10.540445,0.796336,3.604143,,,,
1723,16.76374,21.963985,5.784707,6.109395,0.510309,,,,
1724,11.480582,8.469479,3.857283,0.737991,12.09923,,,,
1725,1.453385,1.048321,4.606609,1.336169,10.863722,,,,
1726,21.12322,3.412515,6.576776,6.986547,1.356616,,,,
1727,15.821036,7.417949,0.892486,33.783421,1.052866,,,,
1728,0.370543,8.115652,4.336615,16.269325,6.195472,,,,
1729,0.990127,0.608257,5.809554,0.744219,2.422705,,,,
1730,8.203258,1.834164,4.395485,2.033859,3.836635,,,,
1731,0.34018,11.656083,1.050177,3.819302,3.502428,,,,
1732,6.019483,20.280062,8.98333,1.71236,3.060558,,,,
1733,4.104661,6.219771,0.566148,2.131773,6.302917,,,,
1734,10.111646,7.125748,18.14941,2.606523,0.484174,,,,
1735,1.532094,7.846857,2.679635,3.179846,5.705106,,,,
1736,13.35976,1.779095,20.991574,6.269782,7.675906,,,,
1737,3.478324,0.825469,0.266334,2.349901,11.615538,,,,
1738,13.827163,2.512998,10.327643,1.30105,5.314687,,,,
1739,4.714896,6.267802,4.624979,5.196245,1.197963,,,,
1740,0.229573,0.305656,4.356485,14.028534,1.072109,,,,
1741,21.298332,20.02067,5.92329,14.740739,5.801406,,,,
1742,2.326897,13.861884,7.140685,4.80681,17.88582,,,,
1743,3.314038,2.432912,2.521752,0.196818,0.274604,,,,
1744,23.238287,2.835989,8.265358,6.165792,2.910464,,,,
1745,3.101469,3.040865,5.84395,19.537656,3.546773,,,,
1746,6.44682,11.522773,17.899326,0.056302,2.947464,,,,
1747,10.770411,2.378665,8.245685,0.623161,6.089456,,,,
1748,5.094108,10.603072,19.429985,16.327628,0.951128,,,,
1749,2.037445,10.757989,2.691341,5.001948,0.600653,,,,
1750,15.833803,4.304443,24.17625,29.65441,5.472806,,,,
1751,14.935226,24.021139,4.339616,3.181601,3.458723,,,,
1752,6.471101,23.34857,0.055673,3.842516,6.576588,,,,
1753,4.379982,2.355593,4.419376,11.821493,7.243262,,,,
1754,0.91296,3.65434,5.406029,4.361412,8.125039,,,,
1755,1.00565,11.24433,6.189386,2.930533,1.19548,,,,
1756,10.260164,0.211551,15.746784,3.725298,7.89023,,,,
1757,4.809579,6.023431,2.272614,19.617625,4.509851,,,,
1758,4.415476,47.129728,8.036855,0.759838,6.464444,,,,
1759,17.361343,0.670426,0.483332,8.64457,12.952092,,,,
1760,2.832124,2.40685,4.507781,20.42732,5.495585,,,,
1761,3.308087,2.97053,14.998068,2.149664,0.736752,,,,
1762,12.551815,25.620432,0.095326,5.271813,1.284444,,,,
1763,2.122957,24.484851,25.414426,0.95849,0.63977,,,,
1764,5.784025,3.257358,3.889413,6.54295,4.88818,,,,
1765,3.739907,5.666901,3.217466,7.744268,0.912044,,,,
1766,28.095013,10.517243,11.49828,3.735088,2.227517,,,,
1767,2.699502,0.372131,16.576137,3.718147,5.625241,,,,
1768,4.680549,20.025543,1.006821,12.495279,7.311146,,,,
1769,6.559159,4.040131,0.671586,3.642963,15.453658,,,,
1770,7.819473,5.8423,3.903754,31.809984,3.20695,,,,
1771,20.689195,2.672028,0.840123,0.504392,5.732801,,,,
1772,16.672807,9.789886,2.797853,4.445912,5.119955,,,,
1773,5.080755,14.632763,2.610571,5.975316,6.194651,,,,
1774,17.074757,3.764036,6.001353,0.450496,1.518668,,,,
1775,4.127013,13.147105,0.059805,3.432694,6.022296,,,,
1776,23.199032,5.091162,4.475884,6.992772,0.19141,,,,
1777,4.116748,8.005316,7.54654,1.15698,15.559052,,,,
1778,23.040492,19.588479,0.38654,1.651886,4.792383,,,,
1779,4.975921,0.753369,1.018515,0.089158,20.983189,,,,
1780,10.421239,8.374906,1.324038,0.565275,0.728046,,,,
1781,11.421861,11.681685,4.595678,6.441228,6.827349,,,,
1782,4.164269,4.472782,10.4535,8.889442,1.668795,,,,
1783,2.807876,4.215099,27.162587,8.146937,9.553645,,,,
1784,1.76879,0.918293,1.048793,6.877728,1.334243,,,,
1785,2.47904,2.968011,5.963836,2.331177,2.931084,,,,
1786,17.775636,8.168021,0.020514,3.346552,1.502258,,,,
1787,4.790131,2.056896,7.008217,1.53412,3.458683,,,,
1788,27.337023,3.009866,9.211772,6.422601,3.569689,,,,
1789,7.969522,7.396724,3.014637,31.549834,3.402748,,,,
1790,21.359823,6.903497,4.636236,7.86012,18.518605,,,,
1791,13.509343,6.95164,10.358932,13.604177,5.272877,,,,
1792,3.068911,28.563867,0.875415,3.461312,10.612819,,,,
1793,0.912221,7.939645,9.634107,6.905219,18.35484,,,,
1794,27.535984,3.129814,2.802124,6.67701,0.125124,,,,
1795,33.198186,2.871098,0.439947,11.970708,2.412141,,,,
1796,40.27868,2.023302,10.601168,5.818934,0.790867,,,,
1797,11.381056,13.289527,9.66682,12.751322,0.453674,,,,
1798,58.525698,31.547272,5.700698,21.027591,0.143184,,,,
1799,15.132847,0.403379,16.400681,0.843621,19.040677,,,,
1800,18.292688,3.453436,3.220858,20.816246,17.368472,,,,
1801,10.004536,2.889956,1.573795,4.199269,4.151659,,,,
1802,1.646532,0.858441,6.843156,1.428151,5.898996,,,,
1803,1.323325,5.268609,11.594441,3.906314,8.621047,,,,
1804,9.050822,5.312786,4.651676,8.216509,7.4607,,,,
1805,7.683218,6.562123,1.512208,4.42612,3.525988,,,,
1806,0.007285,2.900021,6.982215,27.080244,1.35417,,,,
1807,1.937201,2.578462,7.798776,15.23705,0.523736,,,,
1808,11.48236,9.016645,1.923065,0.94276,3.905903,,,,
1809,3.310791,33.525828,1.461755,4.877986,4.434371,,,,
1810,10.494732,3.387048,5.711498,3.009049,7.993024,,,,
1811,5.043586,0.91648,14.70923,9.702319,3.491999,,,,
1812,9.866528,18.266079,19.384216,1.135411,0.275267,,,,
1813,7.202645,6.996818,9.302885,5.813419,21.617353,,,,
1814,12.443415,10.345075,4.934121,1.574129,3.407782,,,,
1815,26.467883,10.03175,2.879101,0.433674,1.833058,,,,
1816,12.715971,19.232231,6.116387,0.750424,0.214422,,,,
1817,2.319644,3.998736,1.1199,23.974313,0.749473,,,,
1818,15.881587,6.457244,0.425591,9.190279,3.617506,,,,
1819,3.864519,9.320046,1.804226,23.410754,5.82535,,,,
1820,0.232678,6.858863,30.163179,8.080676,6.415194,,,,
1821,7.207857,10.677435,14.622103,6.989855,0.657194,,,,
1822,3.138004,0.564903,3.737975,2.586743,0.894652,,,,
1823,11.078489,1.099958,2.469599,28.646771,2.52456,,,,
1824,0.538012,12.259886,4.75462,16.798171,6.534617,,,,
1825,1.085996,24.968943,8.905479,9.936586,2.059377,,,,
1826,12.883778,4.3088,5.262248,4.564084,4.100486,,,,
1827,12.616287,1.448442,5.6544,0.0498,4.229612,,,,
1828,6.998446,1.196134,7.51559,0.923635,7.473821,,,,
1829,10.452089,9.161944,3.297357,3.260477,1.239094,,,,
1830,0.65165,2.331254,12.272897,9.675957,2.126905,,,,
1831,4.792358,2.130802,4.716281,0.510627,1.636935,,,,
1832,10.782689,13.898501,0.280336,0.176695,2.949268,,,,
1833,6.44185,0.551694,10.681515,2.500579,3.696118,,,,
1834,21.282152,0.421386,1.981395,4.514729,1.067697,,,,
1835,0.633315,1.800784,0.412993,0.327696,3.664044,,,,
1836,14.872392,8.799841,10.434465,15.895006,1.342414,,,,
1837,2.82431,8.921372,4.99237,4.213867,4.209518,,,,
1838,0.158195,6.596446,3.896658,23.761434,0.969148,,,,
1839,1.486352,16.030559,4.27276,12.909717,0.140371,,,,
1840,0.884464,0.138053,0.520903,5.429641,0.587857,,,,
1841,4.362226,5.848186,1.82657,0.572532,21.236766,,,,
1842,0.450206,1.165277,5.606107,0.562112,0.959678,,,,
1843,9.368981,12.842246,2.73511,3.295537,0.800211,,,,
1844,7.675929,0.625153,14.508486,1.33205,0.061353,,,,
1845,38.560943,1.320929,0.363798,3.915204,4.523062,,,,
1846,16.0896,7.191733,3.591421,4.600619,1.635658,,,,
1847,13.412215,3.251243,1.324653,19.117191,14.250336,,,,
1848,25.73556,1.415549,2.171528,1.697958,3.642281,,,,
1849,2.255297,3.920675,6.195589,8.060645,3.197932,,,,
1850,30.730545,4.988184,9.92018,1.05278,5.124723,,,,
1851,9.934861,5.502882,0.557309,5.669656,19.065421,,,,
1852,12.513656,1.516993,5.311665,1.868605,11.296416,,,,
1853,13.114614,3.807524,0.245715,3.967104,11.744659,,,,
1854,14.740518,3.526855,2.242645,5.132405,0.239096,,,,
1855,28.192402,18.885388,2.171818,0.792526,1.383036,,,,
1856,8.08369,4.905236,1.499818,4.756951,0.155861,,,,
1857,4.350532,13.303811,33.407988,0.503677,4.742619,,,,
1858,3.794336,0.106357,10.393045,16.066773,6.637214,,,,
1859,9.694454,10.599011,1.482735,8.076604,6.11319,,,,
1860,2.913866,9.042629,7.669675,1.887599,3.458991,,,,
1861,1.832969,1.388776,4.308909,9.651869,20.648643,,,,
1862,12.120913,0.443071,25.757074,2.875338,1.624214,,,,
1863,0.011258,4.322953,0.717211,6.905385,0.647585,,,,
1864,0.013982,5.730167,0.775064,12.654035,1.508928,,,,
1865,6.776054,1.986353,20.557325,1.129561,5.00643,,,,
1866,9.47447,2.816409,1.468986,0.748614,1.94057,,,,
1867,3.397736,10.573406,32.369272,1.088953,0.318278,,,,
1868,12.268728,22.033841,3.550083,3.827798,8.76977,,,,
1869,7.716488,12.419491,8.295797,3.180914,7.847447,,,,
1870,1.392579,0.462192,0.751999,3.031872,13.308602,,,,
1871,13.2188,10.98597,16.85477,7.108051,0.31941,,,,
1872,5.050086,11.688417,14.336559,0.432876,4.360863,,,,
1873,1.035048,1.350351,9.188401,12.523645,3.347357,,,,
1874,3.608113,6.092167,0.485304,7.62538,3.804384,,,,
1875,0.449406,22.073486,4.722367,6.687662,0.412407,,,,
1876,5.662779,0.11799,23.654295,1.850379,6.019278,,,,
1877,5.137586,9.900157,9.98004,2.388487,3.490446,,,,
1878,12.738133,1.495476,4.127372,1.506864,3.138529,,,,
1879,4.915187,3.838026,0.12441,2.51943,4.506183,,,,
1880,19.9628,1.025485,5.951243,5.797133,0.803756,,,,
1881,2.06836,17.433822,10.932699,3.48061,14.254383,,,,
1882,10.179325,19.853587,4.971029,1.814518,3.831114,,,,
1883,10.18931,9.206101,0.668903,6.60568,5.615115,,,,
1884,2.176241,15.091758,6.272515,2.339236,18.079203,,,,
1885,1.612987,6.573361,0.098072,1.424593,3.866818,,,,
1886,16.808342,7.34133,9.104852,0.580775,3.092972,,,,
1887,8.494656,7.015797,0.245641,5.348311,0.084067,,,,
1888,2.187338,24.020969,0.859545,1.378519,1.178796,,,,
1889,5.892935,6.407932,1.081008,2.450222,0.880687,,,,
1890,7.214214,3.474638,9.324145,10.974845,4.200654,,,,
1891,2.8574,5.445968,5.829803,2.375852,2.388723,,,,
1892,11.790362,9.945259,8.438577,15.175662,0.280065,,,,
1893,5.569112,5.479031,4.918517,2.646126,12.045908,,,,
1894,25.86364,18.985361,2.873216,1.216475,5.522663,,,,
1895,3.354656,5.287431,11.555682,3.716756,10.636645,,,,
1896,0.56767,20.744613,0.419178,5.069343,3.165198,,,,
1897,2.710652,3.326349,1.245829,0.990992,4.260318,,,,
1898,17.484473,9.762953,15.639339,8.934142,16.863765,,,,
1899,16.100316,18.674015,6.119907,1.065444,3.341372,,,,
1900,3.113012,25.751456,0.209188,2.500582,5.728417,,,,
1901,16.267784,13.818377,2.436221,25.368472,0.590199,,,,
1902,2.280341,12.683391,2.17981,20.896606,1.586849,,,,
1903,3.414242,4.88842,0.952231,10.954974,26.298228,,,,
1904,6.909708,11.883817,10.145954,7.303014,10.138991,,,,
1905,8.744981,1.395718,16.341816,6.974847,3.282946,,,,
1906,4.410997,6.050072,14.131664,2.866948,3.401922,,,,
1907,11.528727,6.721291,1.457881,2.025675,6.420151,,,,
1908,0.71269,13.693574,2.72499,3.515374,4.384836,,,,
1909,20.205806,4.453997,4.556691,4.703638,52.353721,,,,
1910,0.758571,22.790212,6.835355,14.618546,12.908425,,,,
1911,0.7147,8.660326,10.782576,2.045634,3.220371,,,,
1912,8.500449,3.240454,6.133564,4.036328,10.601295,,,,
1913,0.577467,7.622736,1.503863,6.729994,3.511277,,,,
1914,6.081724,3.476227,7.491859,1.340459,2.834933,,,,
1915,9.889088,11.46965,6.714931,2.271735,4.082123,,,,
1916,0.718566,16.066075,5.369096,9.892016,1.910946,,,,
1917,1.308101,14.53636,0.264267,0.767471,2.246738,,,,
1918,13.234973,21.84411,14.730159,0.746243,16.218242,,,,
1919,12.249949,50.642108,13.071138,11.123917,26.060054,,,,
1920,10.347023,14.45153,5.796997,5.582058,0.805883,,,,
1921,18.994545,4.727139,4.094484,8.961025,4.710875,,,,
1922,13.693747,0.534261,2.819179,9.504708,17.738395,,,,
1923,12.909732,21.951127,0.211981,5.184271,3.904115,,,,
1924,5.219036,0.100516,23.800009,4.062189,0.706273,,,,
1925,6.450651,12.457612,2.685766,0.46012,3.339902,,,,
1926,9.05476,2.099879,11.971889,10.506803,21.269468,,,,
1927,25.107069,6.26162,7.781567,2.229875,8.680331,,,,
1928,21.362218,20.503986,11.614992,3.829077,14.55733,,,,
1929,1.990144,7.018192,2.271169,1.298469,3.096295,,,,
1930,20.426605,15.863024,9.609679,9.884173,2.223759,,,,
1931,9.480826,8.125726,2.801248,2.983095,2.581461,,,,
1932,2.230355,1.772168,2.303064,4.94617,12.002936,,,,
1933,8.761383,22.00337,0.081719,3.153362,8.830778,,,,
1934,8.922196,5.31675,6.051556,4.199319,1.607161,,,,
1935,23.687258,1.25967,2.47896,8.042034,11.513791,,,,
1936,10.010189,0.117375,2.280813,4.122774,4.357952,,,,
1937,8.876771,15.353391,0.63096,0.407022,15.20099,,,,
1938,6.667189,29.070229,3.655524,7.624281,3.46186,,,,
1939,5.114545,7.61518,9.368205,0.246572,7.941293,,,,
1940,1.480214,1.577615,5.634403,2.138157,17.820229,,,,
1941,3.723786,0.566835,7.204828,2.547344,3.460147,,,,
1942,20.276915,1.330829,5.341439,4.586612,2.129315,,,,
1943,4.053732,10.024915,3.24809,0.039466,6.623431,,,,
1944,5.995704,3.534122,2.4967,1.602643,0.605832,,,,
1945,1.098063,9.42149,1.602241,0.382623,0.540628,,,,
1946,0.980752,15.538853,12.451567,6.078325,3.938334,,,,
1947,7.955576,1.533986,1.001556,0.081783,0.53666,,,,
1948,1.649239,11.204283,3.821897,13.865111,5.244946,,,,
1949,5.92713,14.549152,15.320247,0.912446,16.311359,,,,
1950,0.935607,6.628067,9.142821,6.433337,0.843093,,,,
1951,8.556882,8.821216,0.203308,3.866693,8.578535,,,,
1952,15.411988,4.139466,0.910261,3.246367,2.702148,,,,
1953,3.459269,1.389405,9.349543,2.520805,13.840628,,,,
1954,6.58971,0.705871,3.12211,20.082465,6.853396,,,,
1955,1.194136,5.423848,7.242525,4.817234,1.473199,,,,
1956,31.238474,0.719918,3.552497,24.013414,3.420727,,,,
1957,1.938455,13.466923,1.766678,5.040593,2.779876,,,,
1958,1.83166,5.057511,5.188252,7.049834,6.839387,,,,
1959,7.601071,1.666267,2.359854,4.29822,0.283128,,,,
1960,0.941727,14.839753,5.118662,15.89272,5.57787,,,,
1961,1.417871,3.769858,0.310607,4.072292,0.227024,,,,
1962,0.950879,22.02129,4.906577,18.184065,5.645702,,,,
1963,13.013085,3.10254,23.925288,22.137135,0.128643,,,,
1964,19.707849,0.58207,0.262851,16.140582,2.211619,,,,
1965,6.688454,2.261542,14.254974,8.021675,1.524665,,,,
1966,6.556781,6.345083,12.007431,14.785251,3.413314,,,,
1967,0.006523,8.458615,14.933936,0.317324,7.317531,,,,
1968,3.700844,5.090439,1.744047,8.737679,2.413127,,,,
1969,4.350702,8.983248,0.204158,1.279948,0.061457,,,,
1970,0.838423,12.791677,5.617449,4.727386,0.841276,,,,
1971,3.134575,9.465602,8.641391,10.549512,13.817328,,,,
1972,9.150142,8.911507,2.64757,11.794075,8.525891,,,,
1973,4.923338,9.803025,2.120077,21.755695,8.163634,,,,
1974,0.429825,5.090064,5.422057,20.75322,13.846365,,,,
1975,10.735071,10.47503,0.802,24.209031,3.335494,,,,
1976,14.656916,12.113333,3.446079,5.980386,9.218466,,,,
1977,7.67222,4.19161,0.063301,10.625011,1.791216,,,,
1978,80.33289,8.803201,2.823343,11.794636,3.793846,,,,
1979,4.670942,11.862554,6.336287,14.533451,7.278741,,,,
1980,8.788658,11.189851,1.397124,10.46893,11.373923,,,,
1981,6.16008,6.221275,2.127143,13.313681,0.033705,,,,
1982,4.799011,1.407217,0.407747,3.409511,0.619618,,,,
1983,0.218793,3.832055,8.747404,11.312429,0.75445,,,,
1984,1.807812,9.557036,6.425015,11.79924,12.813584,,,,
1985,8.176716,0.628246,0.235335,13.73192,0.230877,,,,
1986,13.160426,25.881008,2.797395,7.848837,3.323431,,,,
1987,14.121661,1.874342,1.447143,6.006384,6.648683,,,,
1988,0.544105,5.90659,5.902097,2.73107,3.612441,,,,
1989,26.791609,1.909479,20.549945,2.007891,6.826393,,,,
1990,12.413827,1.329711,7.475436,7.61081,5.422778,,,,
1991,10.084522,1.580564,3.900249,12.942017,11.837215,,,,
1992,19.249198,8.783129,8.132777,20.381178,2.532334,,,,
1993,0.379861,17.686342,14.941414,8.874714,4.418256,,,,
1994,2.077215,5.768176,46.416206,5.626351,1.239318,,,,
1995,1.175565,19.864585,4.039428,2.910045,4.824808,,,,
1996,5.873153,0.874665,12.61901,16.267243,5.254556,,,,
1997,4.240103,0.684181,2.679802,2.0412,4.212128,,,,
1998,4.68777,22.882896,0.110097,23.934857,22.05271,,,,
1999,4.657834,3.038211,7.791584,13.942736,6.353516,,,,
2000,13.533983,0.79627,21.574673,4.504024,2.429037,,,,
2001,3.677861,16.864987,0.227012,17.372178,4.881703,,,,
2002,2.305789,3.476227,3.365395,4.657382,1.773125,,,,
2003,35.605993,10.350999,1.149021,3.386073,18.09756,,,,
2004,12.494034,10.40741,6.220381,10.058934,10.305504,,,,
2005,3.712797,0.76169,32.525484,1.709164,3.889792,,,,
2006,0.494637,8.623877,1.218411,0.874405,0.629337,,,,
2007,17.04005,1.281563,12.04145,16.248691,8.636822,,,,
2008,8.124114,10.330089,4.436236,6.335819,2.00772,,,,
2009,0.973591,8.891559,10.284539,3.395825,24.649136,,,,
2010,8.312037,0.894007,0.830009,5.852602,4.679807,,,,
2011,3.267771,8.008852,7.508583,1.651234,6.3407,,,,
2012,24.736866,21.39168,4.631101,2.084958,0.005878,,,,
2013,29.860722,11.283391,10.760305,1.339978,2.827773,,,,
2014,6.746005,26.623172,6.729804,1.259929,0.722438,,,,
2015,6.079332,17.188099,6.297632,0.335469,1.620436,,,,
2016,8.571151,5.585768,5.313774,2.666234,5.975306,,,,
2017,3.262908,1.138044,6.508422,2.393669,20.7211,,,,
2018,15.663344,1.357034,1.253884,7.673834,10.405967,,,,
2019,4.821446,5.384656,1.063618,2.159451,26.51483,,,,
2020,14.548713,19.612519,21.145926,10.973018,3.602592,,,,
2021,3.8285,8.171705,7.276666,15.641035,8.923139,,,,
2022,7.331055,12.733479,0.767499,2.892661,1.476152,,,,
2023,1.037522,4.317192,6.194171,4.286988,15.518406,,,,
2024,6.993829,0.421442,3.819015,10.086259,8.875024,,,,
2025,5.759903,10.101843,1.729791,8.58471,2.816847,,,,
2026,0.056906,36.270455,0.189136,7.186829,8.906106,,,,
2027,21.275592,12.826235,0.072823,0.163739,1.682671,,,,
2028,10.337685,2.732259,5.620106,1.168423,1.215803,,,,
2029,3.348374,13.095828,4.870614,6.565291,2.87054,,,,
2030,28.443111,7.167334,9.115635,0.438012,4.977362,,,,
2031,6.895907,1.431918,17.293542,4.477578,3.896933,,,,
2032,4.429751,15.692933,3.285663,7.366043,6.000466,,,,
2033,11.80922,3.645262,4.922478,17.168769,0.918265,,,,
2034,25.759913,14.559705,12.134574,11.629077,1.339318,,,,
2035,3.15453,1.044409,1.734625,1.495232,3.953496,,,,
2036,13.22784,13.845312,5.264247,1.3879,0.211106,,,,
2037,5.22604,3.59035,2.416389,2.902844,15.20194,,,,
2038,4.59532,8.29544,12.9237,10.274915,5.671673,,,,
2039,12.413598,1.725012,1.083203,12.704933,4.569633,,,,
2040,35.288187,20.62504,5.413962,3.610261,17.462829,,,,
2041,7.452648,6.297628,5.328527,2.280155,4.936014,,,,
2042,7.843144,1.920102,2.100417,2.22912,26.236842,,,,
2043,0.641925,0.586848,2.28338,10.366872,0.39988,,,,
2044,0.464912,0.943997,14.028505,21.600135,1.057627,,,,
2045,2.026551,9.153658,1.081902,8.784525,4.013727,,,,
2046,23.904347,6.628797,2.395514,2.04888,3.254984,,,,
2047,22.571029,5.466788,27.167891,0.328792,3.425745,,,,
2048,4.042716,5.142339,3.148579,21.142306,14.669821,,,,
2049,18.798713,9.0069,3.519088,0.126713,6.833071,,,,
2050,1.724191,0.494114,17.302993,16.03878,0.643275,,,,
2051,5.632477,0.369568,0.189723,0.03934,8.720259,,,,
2052,2.917511,13.352911,2.362303,1.080259,10.254983,,,,
2053,7.190526,4.921265,0.847212,5.127496,5.242349,,,,
2054,7.604935,31.328839,9.161547,0.853538,17.195287,,,,
2055,1.20996,1.715017,7.316487,7.202914,9.781563,,,,
2056,8.783137,2.270959,0.960539,4.380434,0.544234,,,,
2057,6.667196,4.381575,0.126597,2.13153,20.823148,,,,
2058,6.174258,5.894844,12.364403,0.696346,2.893889,,,,
2059,1.299857,5.157577,18.996682,3.604014,10.645793,,,,
2060,9.828844,9.884115,21.302446,3.054425,4.110899,,,,
2061,18.692114,2.421951,8.983794,1.828171,1.796258,,,,
2062,1.767894,5.428078,29.343369,7.77769,4.012057,,,,
2063,2.086368,6.400394,3.855091,3.084367,5.072225,,,,
2064,3.017242,0.853809,32.616786,1.066963,7.367269,,,,
2065,0.648134,15.163863,8.849882,3.435366,1.24991,,,,
2066,9.934087,0.899434,7.059549,0.93184,5.048103,,,,
2067,5.249827,0.720786,1.335747,23.514414,2.652084,,,,
2068,6.409709,18.790575,20.244139,6.989515,3.576991,,,,
2069,0.651617,2.191457,26.062895,6.43415,2.353647,,,,
2070,23.945114,4.20649,1.052949,6.3507,4.037953,,,,
2071,2.226688,14.238788,4.240459,11.752918,3.398001,,,,
2072,4.939863,7.093632,2.219876,3.181194,14.005803,,,,
2073,0.272591,0.104027,2.405111,4.678732,5.932176,,,,
2074,6.270433,0.280755,5.318932,16.670718,1.390137,,,,
2075,21.080096,8.57508,1.055169,3.91934,3.400639,,,,
2076,17.689214,32.608286,14.73232,2.330123,8.766834,,,,
2077,21.834612,0.555257,4.364017,20.059469,5.634863,,,,
2078,4.217169,1.233405,2.948844,2.543443,0.9482,,,,
2079,5.233287,3.490488,22.441028,23.864183,2.61274,,,,
2080,8.413273,3.906103,3.090369,0.042355,12.473246,,,,
2081,2.752169,4.11298,12.357778,4.297029,3.249036,,,,
2082,1.230613,7.564728,2.010167,5.342072,5.957307,,,,
2083,10.674873,9.34724,3.389051,10.862349,5.772395,,,,
